city,date,month,rainfall_mm,temp_celsius,aqi,trigger_fired
kochi,2025-07-26,7,39.05,32.35,71.5,0
kochi,2025-07-27,7,10.1,32.85,77.5,0
kochi,2025-07-28,7,41.05,31.09,53.1,0
kochi,2025-07-29,7,6.4,31.64,31.9,0
kochi,2025-07-30,7,12.92,31.72,50.7,0
kochi,2025-07-31,7,32.4,33.12,86.4,0
kochi,2025-08-01,8,21.79,32.67,116.1,0
kochi,2025-08-02,8,20.47,30.28,78.3,0
kochi,2025-08-03,8,17.01,31.32,59.3,0
kochi,2025-08-04,8,26.92,32.72,56.5,0
kochi,2025-08-05,8,41.32,30.98,103.9,0
kochi,2025-08-06,8,22.88,31.43,161.6,0
kochi,2025-08-07,8,35.93,32.47,74.6,0
kochi,2025-08-08,8,18.9,33.99,66.7,0
kochi,2025-08-09,8,4.71,33.77,84.0,0
kochi,2025-08-10,8,8.48,31.25,134.7,0
kochi,2025-08-11,8,22.69,31.3,104.2,0
kochi,2025-08-12,8,30.62,34.59,102.9,0
kochi,2025-08-13,8,12.08,27.4,39.9,0
kochi,2025-08-14,8,26.27,35.28,68.0,0
kochi,2025-08-15,8,16.91,32.17,107.4,0
kochi,2025-08-16,8,54.6,33.89,122.1,1
kochi,2025-08-17,8,18.68,28.46,125.9,0
kochi,2025-08-18,8,4.62,30.5,52.6,0
kochi,2025-08-19,8,57.01,32.26,83.8,1
kochi,2025-08-20,8,8.25,34.62,88.4,0
kochi,2025-08-21,8,45.16,33.43,115.9,1
kochi,2025-08-22,8,29.8,33.1,95.1,0
kochi,2025-08-23,8,10.45,33.32,132.8,0
kochi,2025-08-24,8,15.3,30.68,107.4,0
kochi,2025-08-25,8,50.22,31.54,113.7,1
kochi,2025-08-26,8,18.64,35.73,87.9,0
kochi,2025-08-27,8,6.88,33.11,46.4,0
kochi,2025-08-28,8,19.37,38.4,79.3,0
kochi,2025-08-29,8,10.89,32.86,83.3,0
kochi,2025-08-30,8,12.94,31.07,87.1,0
kochi,2025-08-31,8,16.08,33.15,37.6,0
kochi,2025-09-01,9,9.52,31.15,53.2,0
kochi,2025-09-02,9,4.69,34.4,68.1,0
kochi,2025-09-03,9,16.45,29.34,67.1,0
kochi,2025-09-04,9,13.98,28.0,88.1,0
kochi,2025-09-05,9,16.14,31.05,37.7,0
kochi,2025-09-06,9,26.55,35.09,82.1,0
kochi,2025-09-07,9,22.12,34.13,174.5,0
kochi,2025-09-08,9,52.61,31.34,64.4,1
kochi,2025-09-09,9,17.71,31.69,106.0,0
kochi,2025-09-10,9,2.57,32.33,89.7,0
kochi,2025-09-11,9,16.44,32.7,104.7,0
kochi,2025-09-12,9,12.4,34.52,91.1,0
kochi,2025-09-13,9,19.21,33.29,126.2,0
kochi,2025-09-14,9,19.65,27.16,112.4,0
kochi,2025-09-15,9,16.88,30.96,122.1,0
kochi,2025-09-16,9,23.15,28.21,105.0,0
kochi,2025-09-17,9,38.69,34.21,49.8,0
kochi,2025-09-18,9,28.41,31.69,88.4,0
kochi,2025-09-19,9,4.76,34.59,86.5,0
kochi,2025-09-20,9,13.34,33.23,109.3,0
kochi,2025-09-21,9,11.67,31.15,123.2,0
kochi,2025-09-22,9,27.06,31.42,109.1,0
kochi,2025-09-23,9,25.34,29.62,67.7,0
kochi,2025-09-24,9,20.56,30.65,87.0,0
kochi,2025-09-25,9,24.5,30.45,101.0,0
kochi,2025-09-26,9,33.16,29.42,70.7,0
kochi,2025-09-27,9,9.61,30.64,112.7,0
kochi,2025-09-28,9,25.11,32.79,60.9,0
kochi,2025-09-29,9,9.15,31.21,91.1,0
kochi,2025-09-30,9,25.32,32.08,115.9,0
kochi,2025-10-01,10,2.16,25.04,154.3,0
kochi,2025-10-02,10,3.29,33.07,168.9,0
kochi,2025-10-03,10,5.61,31.21,153.9,0
kochi,2025-10-04,10,2.57,30.12,183.1,0
kochi,2025-10-05,10,1.16,29.12,147.3,0
kochi,2025-10-06,10,2.84,36.11,123.2,0
kochi,2025-10-07,10,4.14,34.29,107.6,0
kochi,2025-10-08,10,0.95,31.61,178.6,0
kochi,2025-10-09,10,2.29,29.66,141.0,0
kochi,2025-10-10,10,0.5,30.57,152.3,0
kochi,2025-10-11,10,1.31,31.48,125.5,0
kochi,2025-10-12,10,0.71,31.17,144.2,0
kochi,2025-10-13,10,1.95,30.4,108.2,0
kochi,2025-10-14,10,0.73,32.3,119.3,0
kochi,2025-10-15,10,0.94,31.05,122.0,0
kochi,2025-10-16,10,1.35,33.0,183.8,0
kochi,2025-10-17,10,2.34,31.43,150.3,0
kochi,2025-10-18,10,1.34,32.97,133.7,0
kochi,2025-10-19,10,1.53,30.04,196.6,0
kochi,2025-10-20,10,4.63,32.52,157.1,0
kochi,2025-10-21,10,1.33,32.18,162.0,0
kochi,2025-10-22,10,3.38,32.83,104.8,0
kochi,2025-10-23,10,3.18,32.45,157.7,0
kochi,2025-10-24,10,0.82,31.41,149.8,0
kochi,2025-10-25,10,0.41,28.84,145.4,0
kochi,2025-10-26,10,3.35,35.47,130.6,0
kochi,2025-10-27,10,1.63,32.14,179.0,0
kochi,2025-10-28,10,2.3,32.1,120.3,0
kochi,2025-10-29,10,1.38,35.42,121.8,0
kochi,2025-10-30,10,1.71,32.44,52.6,0
kochi,2025-10-31,10,1.09,35.81,51.7,0
kochi,2025-11-01,11,5.53,32.19,183.8,0
kochi,2025-11-02,11,1.7,25.51,240.7,0
kochi,2025-11-03,11,2.11,31.79,184.5,0
kochi,2025-11-04,11,4.1,28.95,189.0,0
kochi,2025-11-05,11,0.75,35.7,189.4,0
kochi,2025-11-06,11,1.45,32.93,150.1,0
kochi,2025-11-07,11,2.55,34.12,173.0,0
kochi,2025-11-08,11,1.36,30.93,178.6,0
kochi,2025-11-09,11,3.05,32.84,179.8,0
kochi,2025-11-10,11,3.17,34.65,134.8,0
kochi,2025-11-11,11,5.76,33.54,254.0,0
kochi,2025-11-12,11,2.54,32.96,185.9,0
kochi,2025-11-13,11,1.76,34.48,204.2,0
kochi,2025-11-14,11,2.15,32.5,138.0,0
kochi,2025-11-15,11,0.3,30.42,169.2,0
kochi,2025-11-16,11,4.1,31.15,199.0,0
kochi,2025-11-17,11,2.54,30.13,175.8,0
kochi,2025-11-18,11,4.79,31.72,213.5,0
kochi,2025-11-19,11,2.74,30.18,187.8,0
kochi,2025-11-20,11,0.04,29.22,164.9,0
kochi,2025-11-21,11,3.49,26.58,158.9,0
kochi,2025-11-22,11,1.39,31.29,125.0,0
kochi,2025-11-23,11,3.41,31.72,209.8,0
kochi,2025-11-24,11,2.15,33.59,175.9,0
kochi,2025-11-25,11,2.96,34.25,174.1,0
kochi,2025-11-26,11,2.33,32.29,126.5,0
kochi,2025-11-27,11,6.72,33.22,218.5,0
kochi,2025-11-28,11,1.26,33.71,196.6,0
kochi,2025-11-29,11,0.57,30.16,182.8,0
kochi,2025-11-30,11,4.12,31.19,160.9,0
kochi,2025-12-01,12,5.33,23.81,192.4,0
kochi,2025-12-02,12,0.76,21.11,235.0,0
kochi,2025-12-03,12,1.24,18.12,256.9,0
kochi,2025-12-04,12,0.48,23.21,236.4,0
kochi,2025-12-05,12,1.5,20.65,161.3,0
kochi,2025-12-06,12,1.54,19.95,243.8,0
kochi,2025-12-07,12,0.71,23.39,188.8,0
kochi,2025-12-08,12,0.59,23.91,288.6,0
kochi,2025-12-09,12,0.14,20.77,201.7,0
kochi,2025-12-10,12,1.42,25.08,222.4,0
kochi,2025-12-11,12,1.53,23.63,276.1,0
kochi,2025-12-12,12,1.2,24.57,255.8,0
kochi,2025-12-13,12,4.46,21.25,177.4,0
kochi,2025-12-14,12,1.14,20.27,260.0,0
kochi,2025-12-15,12,1.95,22.79,224.3,0
kochi,2025-12-16,12,2.14,24.87,223.0,0
kochi,2025-12-17,12,1.13,21.8,260.9,0
kochi,2025-12-18,12,0.63,22.14,258.3,0
kochi,2025-12-19,12,1.72,22.91,202.2,0
kochi,2025-12-20,12,0.82,26.58,190.9,0
kochi,2025-12-21,12,1.88,20.06,223.8,0
kochi,2025-12-22,12,2.59,18.37,173.5,0
kochi,2025-12-23,12,3.5,20.33,209.4,0
kochi,2025-12-24,12,2.14,20.07,222.3,0
kochi,2025-12-25,12,2.03,20.7,201.4,0
kochi,2025-12-26,12,6.04,24.32,272.4,0
kochi,2025-12-27,12,1.97,22.01,207.0,0
kochi,2025-12-28,12,1.11,23.54,182.5,0
kochi,2025-12-29,12,4.09,25.7,229.5,0
kochi,2025-12-30,12,4.42,22.39,233.3,0
guwahati,2023-01-01,1,6.36,20.41,192.4,0
guwahati,2023-01-02,1,3.01,21.57,268.2,0
guwahati,2023-01-03,1,4.36,17.75,224.2,0
guwahati,2023-01-04,1,5.77,22.49,263.7,0
guwahati,2023-01-05,1,1.58,20.28,275.2,0
guwahati,2023-01-06,1,3.92,21.89,253.6,0
guwahati,2023-01-07,1,5.26,20.03,316.2,0
guwahati,2023-01-08,1,0.53,18.34,306.6,0
guwahati,2023-01-09,1,10.98,19.62,263.6,0
guwahati,2023-01-10,1,2.66,19.5,279.1,0
guwahati,2023-01-11,1,1.51,22.03,317.7,0
guwahati,2023-01-12,1,1.07,18.4,285.2,0
guwahati,2023-01-13,1,1.29,21.22,235.6,0
guwahati,2023-01-14,1,1.6,23.95,237.4,0
guwahati,2023-01-15,1,1.01,18.76,260.6,0
guwahati,2023-01-16,1,3.09,20.17,295.3,0
guwahati,2023-01-17,1,2.87,17.1,313.6,0
guwahati,2023-01-18,1,2.03,24.01,266.2,0
guwahati,2023-01-19,1,4.02,18.67,248.7,0
guwahati,2023-01-20,1,1.37,19.13,263.1,0
guwahati,2023-01-21,1,2.95,22.36,246.3,0
guwahati,2023-01-22,1,4.71,20.61,276.6,0
guwahati,2023-01-23,1,2.26,20.71,227.3,0
guwahati,2023-01-24,1,1.87,20.13,179.4,0
guwahati,2023-01-25,1,1.61,21.43,266.8,0
guwahati,2023-01-26,1,0.82,22.0,247.4,0
guwahati,2023-01-27,1,0.78,22.58,267.1,0
guwahati,2023-01-28,1,1.88,20.62,250.8,0
guwahati,2023-01-29,1,4.68,20.86,236.7,0
guwahati,2023-01-30,1,1.85,18.68,231.5,0
guwahati,2023-01-31,1,1.34,18.15,263.3,0
guwahati,2023-02-01,2,2.74,24.94,45.0,0
guwahati,2023-02-02,2,2.29,22.24,98.7,0
guwahati,2023-02-03,2,1.22,24.92,20.0,0
guwahati,2023-02-04,2,2.55,20.33,103.2,0
guwahati,2023-02-05,2,0.51,22.41,113.1,0
guwahati,2023-02-06,2,1.73,23.64,52.3,0
guwahati,2023-02-07,2,8.25,24.99,56.8,0
guwahati,2023-02-08,2,1.17,25.25,113.7,0
guwahati,2023-02-09,2,3.39,20.89,61.0,0
guwahati,2023-02-10,2,1.56,25.62,146.9,0
guwahati,2023-02-11,2,1.39,21.5,120.6,0
guwahati,2023-02-12,2,8.31,21.86,114.9,0
guwahati,2023-02-13,2,1.61,22.11,82.7,0
guwahati,2023-02-14,2,2.83,22.5,69.0,0
guwahati,2023-02-15,2,0.57,23.27,118.5,0
guwahati,2023-02-16,2,2.64,23.24,86.9,0
guwahati,2023-02-17,2,3.66,23.25,118.1,0
guwahati,2023-02-18,2,3.48,23.03,85.5,0
guwahati,2023-02-19,2,4.23,22.0,94.2,0
guwahati,2023-02-20,2,0.63,25.05,20.0,0
guwahati,2023-02-21,2,2.78,19.35,76.9,0
guwahati,2023-02-22,2,0.88,23.16,73.1,0
guwahati,2023-02-23,2,3.56,19.25,95.7,0
guwahati,2023-02-24,2,0.42,21.48,83.0,0
guwahati,2023-02-25,2,0.79,22.41,67.3,0
guwahati,2023-02-26,2,2.7,23.17,104.0,0
guwahati,2023-02-27,2,3.08,21.32,143.3,0
guwahati,2023-02-28,2,0.63,23.63,132.2,0
guwahati,2023-03-01,3,2.37,32.8,66.9,0
guwahati,2023-03-02,3,1.32,31.11,96.3,0
guwahati,2023-03-03,3,3.3,29.72,84.2,0
guwahati,2023-03-04,3,0.21,30.37,142.9,0
guwahati,2023-03-05,3,7.39,32.03,84.3,0
guwahati,2023-03-06,3,10.51,32.48,85.4,0
guwahati,2023-03-07,3,1.46,31.13,108.4,0
guwahati,2023-03-08,3,1.61,29.19,69.8,0
guwahati,2023-03-09,3,3.33,34.88,99.7,0
guwahati,2023-03-10,3,3.4,29.9,84.7,0
guwahati,2023-03-11,3,2.56,33.44,65.4,0
guwahati,2023-03-12,3,10.02,34.99,113.2,0
guwahati,2023-03-13,3,4.01,30.54,72.4,0
guwahati,2023-03-14,3,1.44,32.2,84.2,0
guwahati,2023-03-15,3,4.13,32.82,103.3,0
guwahati,2023-03-16,3,2.49,32.09,107.0,0
guwahati,2023-03-17,3,3.3,32.51,53.1,0
guwahati,2023-03-18,3,1.89,29.85,104.9,0
guwahati,2023-03-19,3,0.3,33.32,97.2,0
guwahati,2023-03-20,3,0.66,30.65,113.2,0
guwahati,2023-03-21,3,2.32,33.71,112.4,0
guwahati,2023-03-22,3,1.99,31.72,114.8,0
guwahati,2023-03-23,3,5.28,34.36,121.6,0
guwahati,2023-03-24,3,8.63,33.56,90.3,0
guwahati,2023-03-25,3,2.74,31.81,128.5,0
guwahati,2023-03-26,3,8.66,32.04,85.7,0
guwahati,2023-03-27,3,2.68,28.0,94.0,0
guwahati,2023-03-28,3,1.84,31.45,58.6,0
guwahati,2023-03-29,3,3.81,31.05,51.9,0
guwahati,2023-03-30,3,0.9,31.84,46.5,0
guwahati,2023-03-31,3,1.58,30.42,57.2,0
guwahati,2023-04-01,4,4.42,35.21,65.3,0
guwahati,2023-04-02,4,0.66,36.76,77.0,0
guwahati,2023-04-03,4,1.23,36.14,71.9,0
guwahati,2023-04-04,4,1.76,36.84,75.4,0
guwahati,2023-04-05,4,0.49,41.42,164.2,0
guwahati,2023-04-06,4,5.45,34.19,52.7,0
guwahati,2023-04-07,4,3.88,38.93,141.9,0
guwahati,2023-04-08,4,2.14,40.43,98.7,0
guwahati,2023-04-09,4,7.98,40.1,141.1,0
guwahati,2023-04-10,4,0.56,41.68,96.3,0
guwahati,2023-04-11,4,1.63,34.95,93.5,0
guwahati,2023-04-12,4,0.86,38.51,143.7,0
guwahati,2023-04-13,4,1.11,39.09,57.0,0
guwahati,2023-04-14,4,1.39,38.9,107.0,0
guwahati,2023-04-15,4,2.68,38.27,105.0,0
guwahati,2023-04-16,4,6.37,41.54,20.0,0
guwahati,2023-04-17,4,3.11,39.44,104.6,0
guwahati,2023-04-18,4,2.33,39.19,58.1,0
guwahati,2023-04-19,4,0.67,36.99,84.7,0
guwahati,2023-04-20,4,4.47,42.31,74.1,1
guwahati,2023-04-21,4,2.34,37.47,140.8,0
guwahati,2023-04-22,4,5.05,41.04,119.9,0
guwahati,2023-04-23,4,4.07,32.56,57.2,0
guwahati,2023-04-24,4,0.53,37.04,110.4,0
guwahati,2023-04-25,4,2.8,36.69,95.1,0
guwahati,2023-04-26,4,2.91,39.46,86.1,0
guwahati,2023-04-27,4,5.68,39.91,71.1,0
guwahati,2023-04-28,4,6.76,39.41,33.1,0
guwahati,2023-04-29,4,2.83,42.83,112.0,1
guwahati,2023-04-30,4,0.66,38.83,118.9,0
guwahati,2023-05-01,5,3.44,41.69,130.0,0
guwahati,2023-05-02,5,1.06,44.06,84.5,1
guwahati,2023-05-03,5,5.27,40.95,112.3,0
guwahati,2023-05-04,5,2.89,41.28,155.5,0
guwahati,2023-05-05,5,1.41,45.12,108.8,1
guwahati,2023-05-06,5,2.56,45.3,20.0,1
guwahati,2023-05-07,5,2.63,42.36,90.8,1
guwahati,2023-05-08,5,3.0,43.56,56.9,1
guwahati,2023-05-09,5,1.99,41.96,88.5,0
guwahati,2023-05-10,5,3.58,40.83,142.3,0
guwahati,2023-05-11,5,4.95,41.49,61.6,0
guwahati,2023-05-12,5,2.18,47.96,96.5,1
guwahati,2023-05-13,5,3.82,43.8,100.3,1
guwahati,2023-05-14,5,1.59,43.86,99.4,1
guwahati,2023-05-15,5,0.69,41.55,60.2,0
guwahati,2023-05-16,5,0.64,43.37,99.0,1
guwahati,2023-05-17,5,0.3,43.97,67.7,1
guwahati,2023-05-18,5,1.76,45.48,61.1,1
guwahati,2023-05-19,5,1.47,41.35,104.1,0
guwahati,2023-05-20,5,3.77,40.78,82.4,0
guwahati,2023-05-21,5,3.92,42.75,115.6,1
guwahati,2023-05-22,5,1.53,41.99,99.3,0
guwahati,2023-05-23,5,4.37,44.3,116.6,1
guwahati,2023-05-24,5,2.02,42.14,107.6,1
guwahati,2023-05-25,5,3.64,41.67,56.3,0
guwahati,2023-05-26,5,3.83,42.85,87.0,1
guwahati,2023-05-27,5,1.36,42.26,134.0,1
guwahati,2023-05-28,5,3.49,43.21,43.9,1
guwahati,2023-05-29,5,1.42,41.75,116.3,0
guwahati,2023-05-30,5,3.73,45.17,27.0,1
guwahati,2023-05-31,5,2.53,42.89,114.1,1
guwahati,2023-06-01,6,81.08,36.15,60.6,1
guwahati,2023-06-02,6,15.81,39.47,97.7,0
guwahati,2023-06-03,6,19.01,38.31,134.6,0
guwahati,2023-06-04,6,13.75,38.29,78.9,0
guwahati,2023-06-05,6,13.84,36.56,55.2,0
guwahati,2023-06-06,6,34.36,35.51,52.7,0
guwahati,2023-06-07,6,50.57,38.2,67.6,1
guwahati,2023-06-08,6,18.93,37.99,55.1,0
guwahati,2023-06-09,6,38.68,39.57,84.5,0
guwahati,2023-06-10,6,69.85,38.28,125.5,1
guwahati,2023-06-11,6,24.29,40.79,73.4,0
guwahati,2023-06-12,6,39.65,36.48,106.1,0
guwahati,2023-06-13,6,25.49,40.65,20.0,0
guwahati,2023-06-14,6,10.47,41.11,20.0,0
guwahati,2023-06-15,6,23.74,36.41,119.7,0
guwahati,2023-06-16,6,4.08,38.47,53.3,0
guwahati,2023-06-17,6,5.5,37.76,116.6,0
guwahati,2023-06-18,6,10.56,39.06,63.0,0
guwahati,2023-06-19,6,31.71,38.82,138.1,0
guwahati,2023-06-20,6,25.15,38.13,100.4,0
guwahati,2023-06-21,6,12.66,42.49,25.9,1
guwahati,2023-06-22,6,10.79,38.23,113.9,0
guwahati,2023-06-23,6,10.49,42.07,99.7,1
guwahati,2023-06-24,6,14.37,36.1,48.6,0
guwahati,2023-06-25,6,40.42,34.31,120.5,0
guwahati,2023-06-26,6,30.45,39.24,43.4,0
guwahati,2023-06-27,6,54.63,36.3,104.2,1
guwahati,2023-06-28,6,30.51,37.26,72.3,0
guwahati,2023-06-29,6,19.63,41.67,129.7,0
guwahati,2023-06-30,6,37.62,38.46,67.3,0
guwahati,2023-07-01,7,13.93,32.52,51.3,0
guwahati,2023-07-02,7,21.58,32.34,75.2,0
guwahati,2023-07-03,7,14.47,32.23,52.6,0
guwahati,2023-07-04,7,10.23,32.62,65.0,0
guwahati,2023-07-05,7,120.85,32.41,74.0,1
guwahati,2023-07-06,7,23.86,35.04,124.7,0
guwahati,2023-07-07,7,114.27,31.13,102.7,1
guwahati,2023-07-08,7,64.91,33.71,90.4,1
guwahati,2023-07-09,7,48.79,35.5,90.9,1
guwahati,2023-07-10,7,18.1,30.65,58.8,0
guwahati,2023-07-11,7,11.97,31.77,20.0,0
guwahati,2023-07-12,7,62.27,32.35,106.9,1
guwahati,2023-07-13,7,6.52,30.7,42.3,0
guwahati,2023-07-14,7,26.06,32.07,49.5,0
guwahati,2023-07-15,7,6.97,33.11,103.7,0
guwahati,2023-07-16,7,58.49,31.66,63.4,1
guwahati,2023-07-17,7,82.6,31.77,65.3,1
guwahati,2023-07-18,7,12.33,27.3,76.6,0
guwahati,2023-07-19,7,38.12,32.18,85.2,0
guwahati,2023-07-20,7,90.87,31.03,55.0,1
guwahati,2023-07-21,7,16.74,33.06,126.3,0
guwahati,2023-07-22,7,77.63,29.54,172.0,1
guwahati,2023-07-23,7,21.29,34.4,106.0,0
guwahati,2023-07-24,7,13.44,32.16,123.1,0
guwahati,2023-07-25,7,9.18,30.07,93.7,0
guwahati,2023-07-26,7,8.3,28.2,76.4,0
guwahati,2023-07-27,7,35.61,33.02,94.9,0
guwahati,2023-07-28,7,55.84,32.56,100.8,1
guwahati,2023-07-29,7,36.4,31.25,88.4,0
guwahati,2023-07-30,7,24.52,34.74,79.7,0
guwahati,2023-07-31,7,33.14,32.67,92.0,0
guwahati,2023-08-01,8,34.21,33.4,117.5,0
guwahati,2023-08-02,8,22.35,33.3,20.0,0
guwahati,2023-08-03,8,76.65,32.47,71.3,1
guwahati,2023-08-04,8,43.18,32.73,116.9,0
guwahati,2023-08-05,8,6.39,31.02,68.8,0
guwahati,2023-08-06,8,46.81,30.34,80.6,0
guwahati,2023-08-07,8,26.89,30.54,87.2,0
guwahati,2023-08-08,8,33.84,35.79,63.2,0
guwahati,2023-08-09,8,36.76,32.0,71.8,0
guwahati,2023-08-10,8,18.25,32.55,100.6,0
guwahati,2023-08-11,8,10.97,30.37,126.3,0
guwahati,2023-08-12,8,45.53,31.15,85.6,0
guwahati,2023-08-13,8,46.93,34.4,86.5,0
guwahati,2023-08-14,8,17.97,35.33,41.2,0
guwahati,2023-08-15,8,39.7,31.91,80.1,0
guwahati,2023-08-16,8,45.83,29.25,161.8,0
guwahati,2023-08-17,8,27.81,30.15,83.6,0
guwahati,2023-08-18,8,8.06,34.35,126.8,0
guwahati,2023-08-19,8,50.41,32.54,58.5,1
guwahati,2023-08-20,8,27.62,33.14,62.5,0
guwahati,2023-08-21,8,29.97,32.5,52.8,0
guwahati,2023-08-22,8,10.01,34.51,112.3,0
guwahati,2023-08-23,8,42.48,32.76,92.8,0
guwahati,2023-08-24,8,81.75,31.05,95.1,1
guwahati,2023-08-25,8,20.58,33.15,125.7,0
guwahati,2023-08-26,8,32.73,34.69,115.0,0
guwahati,2023-08-27,8,22.76,33.32,80.3,0
guwahati,2023-08-28,8,18.43,29.96,105.4,0
guwahati,2023-08-29,8,32.38,34.95,153.3,0
guwahati,2023-08-30,8,85.93,31.2,117.1,1
guwahati,2023-08-31,8,28.6,29.69,97.8,0
guwahati,2023-09-01,9,16.41,32.88,122.8,0
guwahati,2023-09-02,9,32.53,31.17,96.2,0
guwahati,2023-09-03,9,13.24,31.2,104.9,0
guwahati,2023-09-04,9,7.88,32.87,77.1,0
guwahati,2023-09-05,9,22.95,31.95,70.2,0
guwahati,2023-09-06,9,1.37,27.73,137.2,0
guwahati,2023-09-07,9,4.67,29.38,80.0,0
guwahati,2023-09-08,9,2.65,32.31,144.1,0
guwahati,2023-09-09,9,4.02,35.3,44.6,0
guwahati,2023-09-10,9,12.94,33.26,129.4,0
guwahati,2023-09-11,9,3.62,32.22,83.0,0
guwahati,2023-09-12,9,7.45,29.37,151.5,0
guwahati,2023-09-13,9,2.28,31.37,68.3,0
guwahati,2023-09-14,9,5.05,30.82,136.9,0
guwahati,2023-09-15,9,6.3,30.44,35.7,0
guwahati,2023-09-16,9,5.85,29.94,132.6,0
guwahati,2023-09-17,9,1.78,34.8,120.5,0
guwahati,2023-09-18,9,22.79,32.82,108.9,0
guwahati,2023-09-19,9,13.97,32.86,65.9,0
guwahati,2023-09-20,9,13.32,30.65,74.6,0
guwahati,2023-09-21,9,14.51,31.65,66.2,0
guwahati,2023-09-22,9,30.63,34.55,46.8,0
guwahati,2023-09-23,9,8.14,33.93,73.4,0
guwahati,2023-09-24,9,34.09,29.54,128.9,0
guwahati,2023-09-25,9,8.04,30.05,115.5,0
guwahati,2023-09-26,9,14.83,29.78,108.7,0
guwahati,2023-09-27,9,4.57,32.41,98.2,0
guwahati,2023-09-28,9,40.98,30.91,73.1,0
guwahati,2023-09-29,9,21.86,30.82,77.1,0
guwahati,2023-09-30,9,8.77,33.46,113.5,0
guwahati,2023-10-01,10,4.86,34.95,161.1,0
guwahati,2023-10-02,10,0.6,30.78,171.5,0
guwahati,2023-10-03,10,3.75,35.7,178.1,0
guwahati,2023-10-04,10,1.27,33.4,126.7,0
guwahati,2023-10-05,10,12.49,32.48,139.4,0
guwahati,2023-10-06,10,5.2,31.86,135.5,0
guwahati,2023-10-07,10,3.89,32.55,145.2,0
guwahati,2023-10-08,10,4.8,31.34,153.7,0
guwahati,2023-10-09,10,4.47,31.27,143.6,0
guwahati,2023-10-10,10,2.54,29.15,140.5,0
guwahati,2023-10-11,10,0.87,33.44,176.1,0
guwahati,2023-10-12,10,2.2,33.41,177.6,0
guwahati,2023-10-13,10,3.74,29.97,180.0,0
guwahati,2023-10-14,10,6.29,32.87,75.4,0
guwahati,2023-10-15,10,2.44,33.34,131.1,0
guwahati,2023-10-16,10,3.34,33.44,164.9,0
guwahati,2023-10-17,10,1.63,31.07,175.9,0
guwahati,2023-10-18,10,2.7,34.78,162.9,0
guwahati,2023-10-19,10,3.49,28.16,119.2,0
guwahati,2023-10-20,10,2.38,34.42,155.3,0
guwahati,2023-10-21,10,1.61,31.48,130.6,0
guwahati,2023-10-22,10,1.66,31.49,106.5,0
guwahati,2023-10-23,10,5.26,31.17,134.7,0
guwahati,2023-10-24,10,2.78,31.99,141.1,0
guwahati,2023-10-25,10,1.4,33.43,115.3,0
guwahati,2023-10-26,10,2.43,34.38,127.4,0
guwahati,2023-10-27,10,4.08,31.36,172.6,0
guwahati,2023-10-28,10,3.31,30.91,170.3,0
guwahati,2023-10-29,10,3.01,31.99,128.5,0
guwahati,2023-10-30,10,3.35,32.55,109.5,0
guwahati,2023-10-31,10,1.11,32.64,112.8,0
guwahati,2023-11-01,11,2.56,33.05,257.8,0
guwahati,2023-11-02,11,2.42,33.3,209.1,0
guwahati,2023-11-03,11,2.54,32.15,164.2,0
guwahati,2023-11-04,11,7.77,34.27,209.6,0
guwahati,2023-11-05,11,4.13,32.47,180.7,0
guwahati,2023-11-06,11,2.03,33.68,194.5,0
guwahati,2023-11-07,11,2.64,31.6,147.5,0
guwahati,2023-11-08,11,4.67,30.63,200.3,0
guwahati,2023-11-09,11,5.41,26.97,238.1,0
guwahati,2023-11-10,11,2.04,29.99,212.0,0
guwahati,2023-11-11,11,2.47,33.9,162.1,0
guwahati,2023-11-12,11,10.85,34.86,167.7,0
guwahati,2023-11-13,11,1.12,33.87,172.2,0
guwahati,2023-11-14,11,2.76,29.03,162.3,0
guwahati,2023-11-15,11,1.37,31.0,147.0,0
guwahati,2023-11-16,11,2.5,29.74,162.7,0
guwahati,2023-11-17,11,0.65,32.54,174.4,0
guwahati,2023-11-18,11,3.59,34.1,219.0,0
guwahati,2023-11-19,11,0.84,33.14,150.7,0
guwahati,2023-11-20,11,0.27,30.37,196.3,0
guwahati,2023-11-21,11,0.22,35.19,229.6,0
guwahati,2023-11-22,11,4.01,33.38,196.4,0
guwahati,2023-11-23,11,4.36,29.98,184.6,0
guwahati,2023-11-24,11,8.64,27.59,135.9,0
guwahati,2023-11-25,11,2.22,30.92,207.0,0
guwahati,2023-11-26,11,0.72,33.5,187.9,0
guwahati,2023-11-27,11,3.62,32.13,224.8,0
guwahati,2023-11-28,11,0.48,29.54,135.8,0
guwahati,2023-11-29,11,1.2,36.3,198.8,0
guwahati,2023-11-30,11,2.65,30.85,143.7,0
guwahati,2023-12-01,12,2.44,20.86,268.0,0
guwahati,2023-12-02,12,1.73,21.49,235.7,0
guwahati,2023-12-03,12,1.06,22.73,239.7,0
guwahati,2023-12-04,12,1.23,19.62,220.4,0
guwahati,2023-12-05,12,3.65,20.31,202.3,0
guwahati,2023-12-06,12,1.22,21.73,218.7,0
guwahati,2023-12-07,12,6.2,27.11,224.0,0
guwahati,2023-12-08,12,2.4,24.72,180.8,0
guwahati,2023-12-09,12,3.61,27.17,266.4,0
guwahati,2023-12-10,12,1.71,20.42,253.8,0
guwahati,2023-12-11,12,5.2,23.16,212.0,0
guwahati,2023-12-12,12,0.28,21.67,233.4,0
